Slot ID;Owned;Qty;Card Name;Set / Product;Card #;Variant / Printing;Representative Language;All Languages (same card/version);Language Count;Same card in other languages?;Other Languages;Release Status;Release Date;Release Detail;Date Precision;Origin;Legacy ID;Verification;Notes;Primary Source;Verification Source;Unique Version Key
EVM-0441;No;0;Eevee;Twilight Masquerade;135/167;Reverse Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-05-24;24/05/2024;Exact;Original tracker;EEV-0320;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Twilight Masquerade | 135/167 | Reverse Holo
EVM-0442;No;0;Eevee;Twilight Masquerade;135/167;Standard;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-05-24;24/05/2024;Exact;Original tracker;EEV-0319;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Twilight Masquerade | 135/167 | Standard
EVM-0443;No;0;Eevee;Twilight Masquerade;188/167;Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-05-24;24/05/2024;Exact;Original tracker;EEV-0321;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Twilight Masquerade | 188/167 | Holo
EVM-0444;No;0;Eevee;Night Wanderer;050/064;Standard;Japanese;Japanese, Thai;2;Yes;Thai;Released;2024-06-07;07/06/2024;Exact;Original tracker;EEV-0322;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Night Wanderer | 050/064 | Standard
EVM-0445;No;0;Radiant Eevee;Gallant Galaxy: Charm;092/127;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2024-06-18;18/06/2024;Exact;Original tracker;EEV-0323;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Radiant Eevee | Gallant Galaxy: Charm | 092/127 | Holo
EVM-0446;No;0;Eevee;Scarlet & Violet Promos;043;Pixel Cosmos Holo;English;English;1;No;;Released;2024-07-01;"Metà 2024 (successive tirature degli Obsidian Flames Three Pack Blisters; Pixel Cosmos; giorno esatto non documentato)";Month;Original tracker;EEV-0431;Audited base + language mapping;Subsequent mid-2024 Obsidian Flames Three Pack Blister production used Pixel Cosmos Holofoil.;https://bulbapedia.bulbagarden.net/wiki/Eevee_(SVP_Promo_43);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Scarlet & Violet Promos | 043 | Pixel Cosmos Holo
EVM-0447;No;0;Eevee;Radiant Energy Vol. 2;003/004;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2024-07-12;12/07/2024;Exact;Original tracker;EEV-0330;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Radiant Energy Vol. 2 | 003/004 | Holo
EVM-0448;No;0;Eevee;Shrouded Fable;050/064;Reverse Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-08-02;02/08/2024;Exact;Original tracker;EEV-0333;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Shrouded Fable | 050/064 | Reverse Holo
EVM-0449;No;0;Eevee;Shrouded Fable;050/064;Standard;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-08-02;02/08/2024;Exact;Original tracker;EEV-0332;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Shrouded Fable | 050/064 | Standard
EVM-0450;No;0;Eevee;B2S Promo Card Pack: Stellar Guidance;130/SV-P;B2S stamp;Thai;Thai;1;No;;Released;2024-08-30;30/08/2024;Exact;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | B2S Promo Card Pack: Stellar Guidance | 130/SV-P | B2S stamp
EVM-0451;No;0;Eevee;Scarlet & Violet Promos;196/SV-P;Let's Start a Battle;Japanese;Japanese;1;No;;Released;2024-08-30;30/08/2024 (196/SV-P Let's Start a Battle);Exact;Original tracker;EEV-0345;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Scarlet & Violet Promos | 196/SV-P | Let's Start a Battle
EVM-0452;No;0;Eevee;Stellar Tera Type Starter Set: Sylveon ex;009/022;Standard;Japanese;Japanese, Korean;2;Yes;Korean;Released;2024-08-30;30/08/2024;Exact;Original tracker;EEV-0335;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Stellar Tera Type Starter Set: Sylveon ex | 009/022 | Standard
EVM-0453;No;0;Eevee;Tactics Deck Point Exchange;177/SV-P;Promo;Thai;Thai;1;No;;Released;2024-09-01;01/09–31/10/2024;Range;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Tactics Deck Point Exchange | 177/SV-P | Promo
EVM-0454;No;0;Eevee;Stellar Crown;113/142;Reverse Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-09-13;13/09/2024;Exact;Original tracker;EEV-0337;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Stellar Crown | 113/142 | Reverse Holo
EVM-0455;No;0;Eevee;Stellar Crown;113/142;Standard;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-09-13;13/09/2024;Exact;Original tracker;EEV-0336;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Stellar Crown | 113/142 | Standard
EVM-0456;No;0;Eevee;Radiant Energy Vol. 3;003/004;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2024-09-20;20/09/2024;Exact;Original tracker;EEV-0331;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Radiant Energy Vol. 3 | 003/004 | Holo
EVM-0457;No;0;Eevee;Surging Sparks;143/191;Pokémon Gym logo (Cosmos Holo, Singapore);English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-10-25;"Fine ottobre–novembre 2024 (Pokémon TCG Gym Present Pack, Singapore/Malaysia/Philippines; giorno variabile per evento)";Range;Original tracker;EEV-0341;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Surging Sparks | 143/191 | Pokémon Gym logo (Cosmos Holo, Singapore)
EVM-0458;No;0;Eevee;Traditional Chinese 5th Anniversary Carrying Case Set;171/SV-P;5th Anniversary stamp;Traditional Chinese;Traditional Chinese;1;No;;Released;2024-11-01;01/11/2024;Exact;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TCTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Traditional Chinese 5th Anniversary Carrying Case Set | 171/SV-P | 5th Anniversary stamp
EVM-0459;No;0;Eevee;Surging Sparks;143/191;Reverse Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-11-08;08/11/2024;Exact;Original tracker;EEV-0339;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Surging Sparks | 143/191 | Reverse Holo
EVM-0460;No;0;Eevee;Surging Sparks;143/191;Standard;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2024-11-08;08/11/2024;Exact;Original tracker;EEV-0338;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Surging Sparks | 143/191 | Standard
EVM-0461;No;0;Eevee;Victory Lodestar;056/072;Reverse Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2024-11-15;15/11/2024;Exact;Original tracker;EEV-0343;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Victory Lodestar | 056/072 | Reverse Holo
EVM-0462;No;0;Eevee;Victory Lodestar;056/072;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2024-11-15;15/11/2024;Exact;Original tracker;EEV-0342;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Victory Lodestar | 056/072 | Standard
EVM-0463;No;0;Eevee;Generations Starter Decks;093/175;Standard;Japanese;Japanese, Traditional Chinese, Thai, Indonesian;4;Yes;Traditional Chinese, Thai, Indonesian;Released;2024-11-22;22/11/2024;Exact;Original tracker;EEV-0344;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Generations Starter Decks | 093/175 | Standard
EVM-0464;No;0;Eevee;Scarlet & Violet Promos;198/SV-P;Pokémon TCG Gym;Japanese;Japanese;1;No;;Released;2024-11-22;22/11/2024 (198/SV-P Pokémon Card Gym / Deck As Is Battle);Exact;Original tracker;EEV-0346;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Scarlet & Violet Promos | 198/SV-P | Pokémon TCG Gym
EVM-0465;No;0;Eevee V;Card Display Pendant Gift Box;003/004;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2024-12-06;06/12/2024;Exact;Original tracker;EEV-0348;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee V | Card Display Pendant Gift Box | 003/004 | Holo
EVM-0466;No;0;Eevee VMAX;Card Display Pendant Gift Box;004/004;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2024-12-06;06/12/2024;Exact;Original tracker;EEV-0349;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee VMAX | Card Display Pendant Gift Box | 004/004 | Holo
EVM-0467;No;0;Eevee;Terastal Festival ex;125/187;Master Ball Holo;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2024-12-06;06/12/2024;Exact;Original tracker;EEV-0350;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Terastal Festival ex | 125/187 | Master Ball Holo
EVM-0468;No;0;Eevee;Terastal Festival ex;125/187;Poké Ball Holo;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2024-12-06;06/12/2024;Exact;Original tracker;EEV-0351;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Terastal Festival ex | 125/187 | Poké Ball Holo
EVM-0469;No;0;Eevee;Terastal Festival ex;125/187;Standard;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2024-12-06;06/12/2024;Exact;Original tracker;EEV-0352;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Terastal Festival ex | 125/187 | Standard
EVM-0470;No;0;Eevee ex;Terastal Festival ex;126/187;Holo;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2024-12-06;06/12/2024;Exact;Original tracker;EEV-0353;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ex | Terastal Festival ex | 126/187 | Holo
EVM-0471;No;0;Eevee ex;Terastal Festival ex;223/187;Holo;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2024-12-06;06/12/2024;Exact;Original tracker;EEV-0354;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ex | Terastal Festival ex | 223/187 | Holo
EVM-0472;No;0;Eevee ex;Terastal Festival ex;224/187;Holo;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2024-12-06;06/12/2024;Exact;Original tracker;EEV-0355;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ex | Terastal Festival ex | 224/187 | Holo
EVM-0473;No;0;Eevee;Korean Terastal Fest ex Promo Card Pack;194/SV-P;Full Art promo;Korean;Korean;1;No;;Released;2025-01-01;2025;Year;Global expansion;;Regional/global addition;"Numero riportato dalla guida all-language; verificare eventuale rinumerazione/ristampa locale se il catalogo KTCG viene aggiornato.";https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(KTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Korean Terastal Fest ex Promo Card Pack | 194/SV-P | Full Art promo
EVM-0474;No;0;Eevee;Taro Promo;285/SV-P;AD stamp;Indonesian;Indonesian;1;No;;Released;2025-01-01;2025;Year;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(ITCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Taro Promo | 285/SV-P | AD stamp
EVM-0475;No;0;Eevee;Taro Promo;285/SV-P;Taro stamp;Thai;Thai;1;No;;Released;2025-01-01;2025;Year;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Taro Promo | 285/SV-P | Taro stamp
EVM-0476;No;0;Eevee;Terastal Festival ex;228/187;Full Art;Indonesian;Indonesian;1;No;;Released;2025-01-01;2025;Year;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Terastal Festival ex | 228/187 | Full Art
EVM-0477;No;0;Eevee;Prismatic Evolutions;074/131;Master Ball Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-01-17;17/01/2025;Exact;Original tracker;EEV-0362;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Prismatic Evolutions | 074/131 | Master Ball Holo
EVM-0478;No;0;Eevee;Prismatic Evolutions;074/131;Poké Ball Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-01-17;17/01/2025;Exact;Original tracker;EEV-0361;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Prismatic Evolutions | 074/131 | Poké Ball Holo
EVM-0479;No;0;Eevee;Prismatic Evolutions;074/131;Reverse Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-01-17;17/01/2025;Exact;Original tracker;EEV-0360;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Prismatic Evolutions | 074/131 | Reverse Holo
EVM-0480;No;0;Eevee;Prismatic Evolutions;074/131;Standard;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-01-17;17/01/2025;Exact;Original tracker;EEV-0359;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Prismatic Evolutions | 074/131 | Standard
EVM-0481;No;0;Eevee ex;Prismatic Evolutions;075/131;Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-01-17;17/01/2025;Exact;Original tracker;EEV-0364;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ex | Prismatic Evolutions | 075/131 | Holo
EVM-0482;No;0;Eevee ex;Prismatic Evolutions;167/131;Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-01-17;17/01/2025;Exact;Original tracker;EEV-0367;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ex | Prismatic Evolutions | 167/131 | Holo
EVM-0483;No;0;Eevee;Scarlet & Violet Promos;173;Holo;English;English;1;No;;Released;2025-01-17;17/01/2025 (Prismatic Evolutions ETB / Pokémon Center ETB, SVP173);Exact;Original tracker;EEV-0368;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Scarlet & Violet Promos | 173 | Holo
EVM-0484;No;0;Eevee;Scarlet & Violet Promos;173;Pokémon Center;English;English;1;No;;Released;2025-01-17;17/01/2025 (Prismatic Evolutions ETB / Pokémon Center ETB, SVP173);Exact;Original tracker;EEV-0369;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Scarlet & Violet Promos | 173 | Pokémon Center
EVM-0485;No;0;Eevee;McDonald's Collection 2024;013/015;McDonald's;English;English;1;No;;Released;2025-01-21;"21/01/2025 (prima uscita inglese documentata negli USA; campagna regionale)";Exact;Original tracker;EEV-0347;Audited base + language mapping;Second audit: normalized the printed collector number to 013/015.;https://pokecottage.com/pokemon-master-sets/eevee;https://bulbapedia.bulbagarden.net/wiki/Eevee_(McDonald%27s_Collection_2024_13);Eevee | McDonald's Collection 2024 | 013/015 | McDonald's
EVM-0486;No;0;Eevee;Eeveelution Collection File Set;193/SV-P;Reverse Holo;Traditional Chinese;Traditional Chinese;1;No;;Released;2025-01-22;22/01/2025;Exact;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TCTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Eeveelution Collection File Set | 193/SV-P | Reverse Holo
EVM-0487;No;0;Eevee;Eeveelution Special Collection;194/SV-P;Full Art;Traditional Chinese;Traditional Chinese;1;No;;Released;2025-01-22;22/01/2025;Exact;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TCTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Eeveelution Special Collection | 194/SV-P | Full Art
EVM-0488;No;0;Eevee;Jubilant Collection: Eevee, Leafeon & Glaceon;198/SV-P;Reverse Holo;Traditional Chinese;Traditional Chinese;1;No;;Released;2025-01-22;22/01/2025;Exact;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TCTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Jubilant Collection: Eevee, Leafeon & Glaceon | 198/SV-P | Reverse Holo
EVM-0489;No;0;Eevee ex;Prismatic Evolutions;075/131;Expansion Stamp;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-02-07;07/02/2025 (Prismatic Evolutions Surprise Box, expansion stamp);Exact;Original tracker;EEV-0365;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee ex | Prismatic Evolutions | 075/131 | Expansion Stamp
EVM-0490;No;0;Eevee;Terastal Festival ex promo;225/SV-P;Full Art promo;Thai;Thai;1;No;;Released;2025-02-07;07/02/2025;Exact;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(TTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Terastal Festival ex promo | 225/SV-P | Full Art promo
EVM-0491;No;0;Eevee;Prismatic Evolutions;074/131;Pokémon Day;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2025-02-21;21/02/2025 (Pokémon Day 2025 Two Pack Blister);Exact;Original tracker;EEV-0363;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Prismatic Evolutions | 074/131 | Pokémon Day
EVM-0492;No;0;Eevee;Gem Pack Vol. 2;0101/15;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0371;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0101/15 | Holo
EVM-0493;No;0;Eevee;Gem Pack Vol. 2;0102/15;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0372;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0102/15 | Holo
EVM-0494;No;0;Eevee;Gem Pack Vol. 2;0103/15;Poké Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0373;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0103/15 | Poké Ball Holo
EVM-0495;No;0;Eevee;Gem Pack Vol. 2;0104/15;Poké Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0374;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0104/15 | Poké Ball Holo
EVM-0496;No;0;Eevee;Gem Pack Vol. 2;0105/15;Starlight Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0375;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0105/15 | Starlight Holo
EVM-0497;No;0;Eevee;Gem Pack Vol. 2;0106/15;Starlight Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0376;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0106/15 | Starlight Holo
EVM-0498;No;0;Eevee;Gem Pack Vol. 2;0107/15;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0377;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0107/15 | Holo
EVM-0499;No;0;Eevee;Gem Pack Vol. 2;0108/15;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0378;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0108/15 | Holo
EVM-0500;No;0;Eevee;Gem Pack Vol. 2;0109/15;Master Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0379;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0109/15 | Master Ball Holo
EVM-0501;No;0;Eevee;Gem Pack Vol. 2;0110/15;Master Ball Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0380;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0110/15 | Master Ball Holo
EVM-0502;No;0;Eevee;Gem Pack Vol. 2;0111/15;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0381;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0111/15 | Holo
EVM-0503;No;0;Eevee;Gem Pack Vol. 2;0112/15;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0382;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Gem Pack Vol. 2 | 0112/15 | Holo
EVM-0504;No;0;Eevee V;Gem Pack Vol. 2;0113/15;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2025-05-16;16/05/2025;Exact;Original tracker;EEV-0383;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee V | Gem Pack Vol. 2 | 0113/15 | Holo
